paper_id,dblp_key,congress,level,area,year,window,country_code,source,method,confidence,matched_by,source_work_id,source_doi,venue_query,source_id,matched_title,n_institutions_for_country
P0352955,conf/icml/YoonR21,ICML,A*,IA / ML,2021,2021-2025,KR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170755369,,International Conference on Machine Learning,S4306419644,Accelerated Algorithms for Smooth Convex-Concave Minimax Problems with O(1/k^2) Rate on Squared Gradient Norm,2
P0352956,conf/icml/YoshidaTS21,ICML,A*,IA / ML,2021,2021-2025,JP,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3173021048,,International Conference on Machine Learning,S4306419644,Lower-Bounded Proper Losses for Weakly Supervised Classification,3
P0352962,conf/icml/YuWYL21,ICML,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166311526,,International Conference on Machine Learning,S4306419644,Deep Latent Graph Matching,2
P0352962,conf/icml/YuWYL21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166311526,,International Conference on Machine Learning,S4306419644,Deep Latent Graph Matching,2
P0352965,conf/icml/YuanGXYY21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3168182679,,International Conference on Machine Learning,S4306419644,Federated Deep AUC Maximization for Hetergeneous Data with a Constant Communication Complexity,5
P0352968,conf/icml/YuanZR21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169689529,,International Conference on Machine Learning,S4306419644,Federated Composite Optimization,3
P0352973,conf/icml/ZbontarJMLD21,ICML,A*,IA / ML,2021,2021-2025,IL,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3169717035,,International Conference on Machine Learning,S4306419644,Barlow Twins: Self-Supervised Learning via Redundancy Reduction,5
P0352976,conf/icml/Zhai0KR21,ICML,A*,IA / ML,2021,2021-2025,IN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172322153,,International Conference on Machine Learning,S4306419644,DORO: Distributional and Outlier Robust Optimization,1
P0352976,conf/icml/Zhai0KR21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172322153,,International Conference on Machine Learning,S4306419644,DORO: Distributional and Outlier Robust Optimization,4
P0352985,conf/icml/ZhangDJ21,ICML,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167017381,,International Conference on Machine Learning,S4306419644,Near Optimal Reward-Free Reinforcement Learning,2
P0352985,conf/icml/ZhangDJ21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167017381,,International Conference on Machine Learning,S4306419644,Near Optimal Reward-Free Reinforcement Learning,1
P0352990,conf/icml/ZhangJB21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166340892,,International Conference on Machine Learning,S4306419644,Probabilistic Generating Circuits,3
P0352991,conf/icml/ZhangL021,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172863037,,International Conference on Machine Learning,S4306419644,Learning from Noisy Labels with No Change to the Training Process,6
P0352995,conf/icml/ZhangQHW0Y21,ICML,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166325052,,International Conference on Machine Learning,S4306419644,Towards Better Robust Generalization with Shift Consistency Regularization,4
P0352995,conf/icml/ZhangQHW0Y21,ICML,A*,IA / ML,2021,2021-2025,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3166325052,,International Conference on Machine Learning,S4306419644,Towards Better Robust Generalization with Shift Consistency Regularization,2
P0352996,conf/icml/ZhangSG0L21,ICML,A*,IA / ML,2021,2021-2025,HK,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3132289026,,International Conference on Machine Learning,S4306419644,Differentiable Dynamic Quantization with Mixed Precision and Adaptive Resolution,4
P0352996,conf/icml/ZhangSG0L21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3132289026,,International Conference on Machine Learning,S4306419644,Differentiable Dynamic Quantization with Mixed Precision and Adaptive Resolution,1
P0352998,conf/icml/ZhangW21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3170648951,,International Conference on Machine Learning,S4306419644,Matrix Sketching for Secure Collaborative Machine Learning,2
P0353013,conf/icml/ZhongCT21,ICML,A*,IA / ML,2021,2021-2025,SG,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167365788,,International Conference on Machine Learning,S4306419644,Probabilistic Sequential Shrinking: A Best Arm Identification Algorithm for Stochastic Bandits with Corruptions,3
P0353017,conf/icml/ZhouL21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172146368,,International Conference on Machine Learning,S4306419644,Amortized Conditional Normalized Maximum Likelihood: Reliable Out of Distribution Uncertainty Estimation,4
P0353019,conf/icml/ZhouLDD21,ICML,A*,IA / ML,2021,2021-2025,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172997870,,International Conference on Machine Learning,S4306419644,Incentivized Bandit Learning with Self-Reinforcing User Preferences,2
P0353019,conf/icml/ZhouLDD21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172997870,,International Conference on Machine Learning,S4306419644,Incentivized Bandit Learning with Self-Reinforcing User Preferences,2
P0353021,conf/icml/ZhouMMN21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3171551809,,International Conference on Machine Learning,S4306419644,Examining and Combating Spurious Features under Distribution Shift,5
P0353024,conf/icml/ZhuLB21,ICML,A*,IA / ML,2021,2021-2025,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3172376152,,International Conference on Machine Learning,S4306419644,Spectral vertex sparsifiers and pair-wise spanners over distributed graphs,3
P0353027,conf/icml/ZhuXT21,ICML,A*,IA / ML,2021,2021-2025,AU,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3173129710,,International Conference on Machine Learning,S4306419644,Commutative Lie Group VAE for Disentanglement Learning,3
P0353031,conf/icml/ZimmerGSW21,ICML,A*,IA / ML,2021,2021-2025,CN,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W3167120022,,International Conference on Machine Learning,S4306419644,Learning Fair Policies in Decentralized Cooperative Multi-Agent Reinforcement Learning,4
P0003756,conf/icra/SekhavatHR01,ICRA,A*,IA / ML,2001,2001-2005,FR,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W94742228,,International Conference on Robotics and Automation,S4306419799,Motion planning for a Bi-steerable Car.,1
P0003980,conf/icse/Baxter01,ICSE,A*,Ing. del Software,2001,2001-2005,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2142692995,https://doi.org/10.5555/381473.381620,International Conference on Software Engineering,S4306419842,Using transformation systems for software maintenance and reengineering,1
P0003989,conf/icse/Broy01,ICSE,A*,Ing. del Software,2001,2001-2005,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2076170704,https://doi.org/10.5555/381473.381557,International Conference on Software Engineering,S4306419842,Specification and modeling: an academic perspective,1
P0004038,conf/icse/Kirda01,ICSE,A*,Ing. del Software,2001,2001-2005,AT,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2148670800,https://doi.org/10.5555/381473.381671,International Conference on Software Engineering,S4306419842,Web engineering device independent web services,1
P0004040,conf/icse/Korson01,ICSE,A*,Ing. del Software,2001,2001-2005,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2030900146,https://doi.org/10.5555/381473.381618,International Conference on Software Engineering,S4306419842,"From UML to Java, building a 3-tier architecture: case study",1
P0004057,conf/icse/NordPSH01,ICSE,A*,Ing. del Software,2001,2001-2005,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W1996518853,https://doi.org/10.5555/381473.381621,International Conference on Software Engineering,S4306419842,Effective software architecture design: from global analysis to UML descriptions,4
P0004061,conf/icse/Osterweil01,ICSE,A*,Ing. del Software,2001,2001-2005,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W1996168817,https://doi.org/10.5555/381473.381586,International Conference on Software Engineering,S4306419842,Impact project panel: “determining the impact of software engineering research upon practice”,1
P0004079,conf/icse/ShepardK01,ICSE,A*,Ing. del Software,2001,2001-2005,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W1991987529,https://doi.org/10.5555/381473.381601,International Conference on Software Engineering,S4306419842,How to do inspections when there is no time,2
P0004082,conf/icse/SmithOB01,ICSE,A*,Ing. del Software,2001,2001-2005,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2040671842,https://doi.org/10.5555/381473.381613,International Conference on Software Engineering,S4306419842,Mining components for a software architecture and a product line: the options analysis for reengineering (OAR) method,3
P0004083,conf/icse/Smolko01,ICSE,A*,Ing. del Software,2001,2001-2005,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2153943446,https://doi.org/10.5555/381473.381673,International Conference on Software Engineering,S4306419842,Design and evaluation of the mobile agent architecture for distributed consistency management,1
P0004098,conf/icse/Wallnau01,ICSE,A*,Ing. del Software,2001,2001-2005,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W1980109019,https://doi.org/10.5555/381473.381593,International Conference on Software Engineering,S4306419842,Methods of component-based software engineering essential concepts and classroom experience,2
P0004105,conf/icse/Zundorf01,ICSE,A*,Ing. del Software,2001,2001-2005,DE,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2166606488,https://doi.org/10.5555/381473.381594,International Conference on Software Engineering,S4306419842,From use cases to code - rigorous software development with UML,1
P0024031,conf/icse/HamletS03,ICSE,A*,Ing. del Software,2003,2001-2005,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2034931375,https://doi.org/10.5555/776816.776940,International Conference on Software Engineering,S4306419842,Report on the ICSE 2003 doctoral symposium,2
P0024067,conf/icse/OrsoP03,ICSE,A*,Ing. del Software,2003,2001-2005,US,openalex,source_or_venue_year_title_match,0.9167,title_fuzzy,https://openalex.org/W2100033528,https://doi.org/10.5555/776816.776953,International Conference on Software Engineering,S4306419842,Second ICSE workshop on remote analysis and measurement of software systems (RAMSS),2
P0035903,conf/icse/BalzerLMSSTW04,ICSE,A*,Ing. del Software,2004,2001-2005,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2001111660,https://doi.org/10.5555/998675.999499,International Conference on Software Engineering,S4306419842,4th international workshop on adoption-centric software engineering,4
P0035903,conf/icse/BalzerLMSSTW04,ICSE,A*,Ing. del Software,2004,2001-2005,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2001111660,https://doi.org/10.5555/998675.999499,International Conference on Software Engineering,S4306419842,4th international workshop on adoption-centric software engineering,3
P0035920,conf/icse/BustardHS04,ICSE,A*,Ing. del Software,2004,2001-2005,GB,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2083650248,https://doi.org/10.5555/998675.999475,International Conference on Software Engineering,S4306419842,BoF: new directions in UK software engineering research,3
P0035923,conf/icse/CarzanigaF04,ICSE,A*,Ing. del Software,2004,2001-2005,AT,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2117790612,https://doi.org/10.5555/998675.999500,International Conference on Software Engineering,S4306419842,Third international workshop on distributed event-based systems DEBS '04,1
P0035923,conf/icse/CarzanigaF04,ICSE,A*,Ing. del Software,2004,2001-2005,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2117790612,https://doi.org/10.5555/998675.999500,International Conference on Software Engineering,S4306419842,Third international workshop on distributed event-based systems DEBS '04,1
P0035929,conf/icse/DamianL04,ICSE,A*,Ing. del Software,2004,2001-2005,CA,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2157408853,https://doi.org/10.5555/998675.999503,International Conference on Software Engineering,S4306419842,The 3rd international workshop on global software development,1
P0035929,conf/icse/DamianL04,ICSE,A*,Ing. del Software,2004,2001-2005,IT,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2157408853,https://doi.org/10.5555/998675.999503,International Conference on Software Engineering,S4306419842,The 3rd international workshop on global software development,1
P0035937,conf/icse/EvansL04,ICSE,A*,Ing. del Software,2004,2001-2005,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2088453996,https://doi.org/10.5555/998675.999507,International Conference on Software Engineering,S4306419842,Second international workshop on dynamic analysis (WODA 2004),2
P0035958,conf/icse/Johnson04,ICSE,A*,Ing. del Software,2004,2001-2005,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2039513752,https://doi.org/10.5555/998675.999512,International Conference on Software Engineering,S4306419842,Workshop on software engineering for high performance computing system (HPCS) applications,1
P0035961,conf/icse/KazmanBJ04,ICSE,A*,Ing. del Software,2004,2001-2005,US,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2145610597,https://doi.org/10.5555/998675.999513,International Conference on Software Engineering,S4306419842,Bridging the gaps II: bridging the gaps between software engineering and human-computer interaction,4
P0035969,conf/icse/LemosGR04,ICSE,A*,Ing. del Software,2004,2001-2005,AU,openalex,source_or_venue_year_title_match,1.0,title_exact,https://openalex.org/W2032696827,https://doi.org/10.5555/998675.999504,International Conference on Software Engineering,S4306419842,Twin workshops on architecting dependable systems (WADS 2004),2
