paper_id,dblp_key,congress,level,area,year,window,country_code,source,method,confidence,matched_by,source_work_id,doi,n_institutions_for_country
P0300382,conf/mmsys/PodborskiSBSSHS19,MMSys,A,Redes,2019,2016-2020,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3304109.3323835,10.1145/3304109.3323835,
P0300637,conf/mswim/LimaFCAM19,MSWIM,A,Redes,2019,2016-2020,BR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3345768.3355939,10.1145/3345768.3355939,
P0300653,conf/mswim/XinBGS19,MSWIM,A,Redes,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3345768.3355907,10.1145/3345768.3355907,
P0302380,journals/popets/AlexanderEC19,PETS,A,Seguridad,2019,2016-2020,MX,crossref,doi_author_affiliation,0.82,doi,doi:10.2478/popets-2019-0071,10.2478/popets-2019-0071,
P0302390,journals/popets/Chatzikokolakis19,PETS,A,Seguridad,2019,2016-2020,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.2478/popets-2019-0001,10.2478/popets-2019-0001,
P0302390,journals/popets/Chatzikokolakis19,PETS,A,Seguridad,2019,2016-2020,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.2478/popets-2019-0001,10.2478/popets-2019-0001,
P0302391,journals/popets/Chatzikokolakis19a,PETS,A,Seguridad,2019,2016-2020,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.2478/popets-2019-0016,10.2478/popets-2019-0016,
P0302391,journals/popets/Chatzikokolakis19a,PETS,A,Seguridad,2019,2016-2020,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.2478/popets-2019-0016,10.2478/popets-2019-0016,
P0302392,journals/popets/Chatzikokolakis19b,PETS,A,Seguridad,2019,2016-2020,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.2478/popets-2019-0033,10.2478/popets-2019-0033,
P0302392,journals/popets/Chatzikokolakis19b,PETS,A,Seguridad,2019,2016-2020,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.2478/popets-2019-0033,10.2478/popets-2019-0033,
P0302393,journals/popets/Chatzikokolakis19c,PETS,A,Seguridad,2019,2016-2020,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.2478/popets-2019-0055,10.2478/popets-2019-0055,
P0302393,journals/popets/Chatzikokolakis19c,PETS,A,Seguridad,2019,2016-2020,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.2478/popets-2019-0055,10.2478/popets-2019-0055,
P0302422,journals/popets/NikitinBLUHF19,PETS,A,Seguridad,2019,2016-2020,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.2478/popets-2019-0056,10.2478/popets-2019-0056,
P0302546,conf/podc/Buchman19,PODC,A*,Sistemas,2019,2016-2020,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3293611.3338023,10.1145/3293611.3338023,
P0302548,conf/podc/Censor-HillelDK19,PODC,A*,Sistemas,2019,2016-2020,AT,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3293611.3331633,10.1145/3293611.3331633,
P0302548,conf/podc/Censor-HillelDK19,PODC,A*,Sistemas,2019,2016-2020,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3293611.3331633,10.1145/3293611.3331633,
P0302593,conf/podc/SeversonHD19,PODC,A*,Sistemas,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3293611.3331615,10.1145/3293611.3331615,
P0302879,conf/recsys/IizukaYS19,RecSys,A,IA / ML,2019,2016-2020,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3298689.3347008,10.1145/3298689.3347008,
P0302915,conf/recsys/MogenetPKK19,RecSys,A,IA / ML,2019,2016-2020,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3298689.3347032,10.1145/3298689.3347032,
P0302941,conf/recsys/Sonie19,RecSys,A,IA / ML,2019,2016-2020,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3298689.3346957,10.1145/3298689.3346957,
P0303149,conf/sc/ZiogasBFSLH19,SC,A,Sistemas,2019,2016-2020,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3295500.3357156,10.1145/3295500.3357156,
P0303330,conf/sigcse/Carmichael20,SIGCSE,A,HCI,2019,2016-2020,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3287324.3293766,10.1145/3287324.3293766,
P0303357,conf/sigcse/DeLyserEPS20,SIGCSE,A,HCI,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3287324.3287523,10.1145/3287324.3287523,
P0303411,conf/sigcse/HabermanP20,SIGCSE,A,HCI,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3287324.3293752,10.1145/3287324.3293752,
P0303412,conf/sigcse/HaduongB20,SIGCSE,A,HCI,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3287324.3287479,10.1145/3287324.3287479,
P0303432,conf/sigcse/HsingG20,SIGCSE,A,HCI,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3287324.3287460,10.1145/3287324.3287460,
P0303468,conf/sigcse/KleinerK20,SIGCSE,A,HCI,2019,2016-2020,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3287324.3293813,10.1145/3287324.3293813,
P0303547,conf/sigcse/OLeary20,SIGCSE,A,HCI,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3287324.3293776,10.1145/3287324.3293776,
P0303595,conf/sigcse/Santo20,SIGCSE,A,HCI,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3287324.3293767,10.1145/3287324.3293767,
P0303629,conf/sigcse/Swanson19,SIGCSE,A,HCI,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3287324.3287451,10.1145/3287324.3287451,
P0303635,conf/sigcse/ThiryH20,SIGCSE,A,HCI,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3287324.3287388,10.1145/3287324.3287388,
P0303736,conf/siggraph/JakobWBPTFH19,SIGGRAPH,A*,HCI,2019,2016-2020,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3305366.3328085,10.1145/3305366.3328085,
P0303756,conf/siggraph/Li19,SIGGRAPH,A*,HCI,2019,2016-2020,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3306307.3328167,10.1145/3306307.3328167,
P0303763,conf/siggraph/McConchieE19,SIGGRAPH,A*,HCI,2019,2016-2020,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3306307.3328200,10.1145/3306307.3328200,
P0303787,conf/siggraph/Rivela19,SIGGRAPH,A*,HCI,2019,2016-2020,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3306307.3328180,10.1145/3306307.3328180,
P0303816,conf/siggraph/WolzAM19,SIGGRAPH,A*,HCI,2019,2016-2020,AT,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3306306.3328009,10.1145/3306306.3328009,
P0303817,conf/siggraph/WolzAM19a,SIGGRAPH,A*,HCI,2019,2016-2020,AT,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3306306.3328002,10.1145/3306306.3328002,
P0303850,conf/sigir/CanutoSRG19,SIGIR,A*,Bases de datos,2019,2016-2020,BR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3331184.3331239,10.1145/3331184.3331239,
P0303889,conf/sigir/Fiorini19,SIGIR,A*,Bases de datos,2019,2016-2020,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3331184.3331441,10.1145/3331184.3331441,
P0303892,conf/sigir/GanuGJR19,SIGIR,A*,Bases de datos,2019,2016-2020,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3331184.3331408,10.1145/3331184.3331408,
P0303893,conf/sigir/GargGMVS19,SIGIR,A*,Bases de datos,2019,2016-2020,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3331184.3331322,10.1145/3331184.3331322,
P0303916,conf/sigir/JiangYBLWM19,SIGIR,A*,Bases de datos,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3331184.3331430,10.1145/3331184.3331430,
P0303958,conf/sigir/Maarek19,SIGIR,A*,Bases de datos,2019,2016-2020,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3331184.3331443,10.1145/3331184.3331443,
P0304010,conf/sigir/TranHRM19,SIGIR,A*,Bases de datos,2019,2016-2020,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3331184.3331337,10.1145/3331184.3331337,
P0304081,conf/sigir/Zielnicki19,SIGIR,A*,Bases de datos,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3331184.3331442,10.1145/3331184.3331442,
P0304139,conf/sigmod/GiannakourisFSB19,SIGMOD,A*,Bases de datos,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3299869.3320240,10.1145/3299869.3320240,
P0304159,conf/sigmod/JeyakumarMPKZY19,SIGMOD,A*,Bases de datos,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3299869.3314048,10.1145/3299869.3314048,
P0304237,conf/sigmod/TyulenevSKTCM19,SIGMOD,A*,Bases de datos,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3299869.3314049,10.1145/3299869.3314049,
P0304269,conf/gis/BerryDJE19,SIGSPATIAL,A,Bases de datos,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3347146.3359364,10.1145/3347146.3359364,
P0304356,conf/gis/YabeTSSU19,SIGSPATIAL,A,Bases de datos,2019,2016-2020,JP,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3347146.3359063,10.1145/3347146.3359063,
P0304356,conf/gis/YabeTSSU19,SIGSPATIAL,A,Bases de datos,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3347146.3359063,10.1145/3347146.3359063,
P0304758,conf/stoc/BitanskyKP19,STOC,A*,Teoría,2019,2016-2020,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313276.3316382,10.1145/3313276.3316382,
P0304758,conf/stoc/BitanskyKP19,STOC,A*,Teoría,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313276.3316382,10.1145/3313276.3316382,
P0304769,conf/stoc/Capalbo19,STOC,A*,Teoría,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313276.3316399,10.1145/3313276.3316399,
P0304786,conf/stoc/DalirrooyfardVW19,STOC,A*,Teoría,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313276.3316329,10.1145/3313276.3316329,
P0304801,conf/stoc/GishbolinerS19,STOC,A*,Teoría,2019,2016-2020,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313276.3316308,10.1145/3313276.3316308,
P0304809,conf/stoc/HelmuthPR19,STOC,A*,Teoría,2019,2016-2020,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313276.3316305,10.1145/3313276.3316305,
P0304809,conf/stoc/HelmuthPR19,STOC,A*,Teoría,2019,2016-2020,NL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313276.3316305,10.1145/3313276.3316305,
P0304809,conf/stoc/HelmuthPR19,STOC,A*,Teoría,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313276.3316305,10.1145/3313276.3316305,
P0304832,conf/stoc/PachRT19,STOC,A*,Teoría,2019,2016-2020,HU,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313276.3316328,10.1145/3313276.3316328,
P0304832,conf/stoc/PachRT19,STOC,A*,Teoría,2019,2016-2020,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313276.3316328,10.1145/3313276.3316328,
P0304845,conf/siggrapha/AngelS19,SiggraphA,A*,HCI,2019,2016-2020,MX,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3355047.3359420,10.1145/3355047.3359420,
P0304856,conf/siggrapha/ChoiLK19,SiggraphA,A*,HCI,2019,2016-2020,KR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3355088.3365140,10.1145/3355088.3365140,
P0304858,conf/siggrapha/ElkinsS19,SiggraphA,A*,HCI,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3355088.3365169,10.1145/3355088.3365169,
P0304912,conf/siggrapha/SeolC19,SiggraphA,A*,HCI,2019,2016-2020,NZ,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3355088.3365147,10.1145/3355088.3365147,
P0304915,conf/siggrapha/SilvennoinenS19,SiggraphA,A*,HCI,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3355088.3365167,10.1145/3355088.3365167,
P0305240,conf/um/Lalmas19,UMAP,A,HCI,2019,2016-2020,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3320435.3323709,10.1145/3320435.3323709,
P0305242,conf/um/LopatkaNMZPT19,UMAP,A,HCI,2019,2016-2020,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3320435.3320450,10.1145/3320435.3320450,
P0305242,conf/um/LopatkaNMZPT19,UMAP,A,HCI,2019,2016-2020,IT,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3320435.3320450,10.1145/3320435.3320450,
P0305242,conf/um/LopatkaNMZPT19,UMAP,A,HCI,2019,2016-2020,NL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3320435.3320450,10.1145/3320435.3320450,
P0305242,conf/um/LopatkaNMZPT19,UMAP,A,HCI,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3320435.3320450,10.1145/3320435.3320450,
P0305245,conf/um/MauroA19,UMAP,A,HCI,2019,2016-2020,IT,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3320435.3320458,10.1145/3320435.3320458,
P0305246,conf/um/MauroAH19,UMAP,A,HCI,2019,2016-2020,IT,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3320435.3320441,10.1145/3320435.3320441,
P0305578,journals/pvldb/KeKQ19,VLDB,A*,Bases de datos,2019,2016-2020,SG,crossref,doi_author_affiliation,0.82,doi,doi:10.14778/3324301.3324304,10.14778/3324301.3324304,
P0305586,journals/pvldb/LahotiGW19,VLDB,A*,Bases de datos,2019,2016-2020,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.14778/3372716.3372723,10.14778/3372716.3372723,
P0306430,conf/wsdm/CottaHJL19,WSDM,A,Bases de datos,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3289600.3291033,10.1145/3289600.3291033,
P0306455,conf/wsdm/Kharitonov19,WSDM,A,Bases de datos,2019,2016-2020,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3289600.3290968,10.1145/3289600.3290968,
P0306713,conf/www/LiZL19,WWW,A*,Bases de datos,2019,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3308558.3313636,10.1145/3308558.3313636,
P0306769,conf/www/Paranyushkin19,WWW,A*,Bases de datos,2019,2016-2020,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3308558.3314123,10.1145/3308558.3314123,
P0306791,conf/www/RochetEKP19,WWW,A*,Bases de datos,2019,2016-2020,BE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3308558.3313637,10.1145/3308558.3313637,
P0306895,conf/www/ZengZ19,WWW,A*,Bases de datos,2019,2016-2020,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3308558.3313593,10.1145/3308558.3313593,
P0310022,conf/mm/Friedman20,ACMMM,A*,IA / ML,2020,2016-2020,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3394171.3425171,10.1145/3394171.3425171,
P0310212,conf/mm/LuoZY20,ACMMM,A*,IA / ML,2020,2016-2020,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3394171.3416304,10.1145/3394171.3416304,
P0310401,conf/mm/Yan20,ACMMM,A*,IA / ML,2020,2016-2020,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3394171.3425173,10.1145/3394171.3425173,
P0310493,conf/mm/ZhengQWB20,ACMMM,A*,IA / ML,2020,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3394171.3413913,10.1145/3394171.3413913,
P0310528,conf/acsac/Chinprutthiwong20,ACSAC,A,Seguridad,2020,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3427228.3427290,10.1145/3427228.3427290,
P0311135,conf/kbse/GafurovGH20,ASE,A*,Ing. del Software,2020,2016-2020,NO,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3324884.3421843,10.1145/3324884.3421843,
P0311150,conf/kbse/KimMK20,ASE,A*,Ing. del Software,2020,2016-2020,KR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3324884.3421839,10.1145/3324884.3421839,
P0311177,conf/kbse/MehraSKPB20,ASE,A*,Ing. del Software,2020,2016-2020,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3324884.3418907,10.1145/3324884.3418907,
P0311177,conf/kbse/MehraSKPB20,ASE,A*,Ing. del Software,2020,2016-2020,SG,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3324884.3418907,10.1145/3324884.3418907,
P0311181,conf/kbse/Murphy20,ASE,A*,Ing. del Software,2020,2016-2020,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3324884.3417103,10.1145/3324884.3417103,
P0311365,conf/assets/Conde20,ASSETS,A,HCI,2020,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3373625.3417079,10.1145/3373625.3417079,
P0311772,conf/ccs/Ilvento20,CCS,A*,Seguridad,2020,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3372297.3417269,10.1145/3372297.3417269,
P0312084,conf/chi/FunkTE20,CHI,A*,HCI,2020,2016-2020,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313831.3376816,10.1145/3313831.3376816,
P0312084,conf/chi/FunkTE20,CHI,A*,HCI,2020,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313831.3376816,10.1145/3313831.3376816,
P0312087,conf/chi/GalloSW20,CHI,A*,HCI,2020,2016-2020,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313831.3376828,10.1145/3313831.3376828,
P0312448,conf/chi/ScottAH20,CHI,A*,HCI,2020,2016-2020,PT,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3313831.3376338,10.1145/3313831.3376338,
P0312799,conf/cikm/FuchsAHP20,CIKM,A,Bases de datos,2020,2016-2020,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3340531.3412715,10.1145/3340531.3412715,
P0312799,conf/cikm/FuchsAHP20,CIKM,A,Bases de datos,2020,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3340531.3412715,10.1145/3340531.3412715,
P0312942,conf/cikm/LouWLD20,CIKM,A,Bases de datos,2020,2016-2020,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3340531.3412702,10.1145/3340531.3412702,
P0312942,conf/cikm/LouWLD20,CIKM,A,Bases de datos,2020,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3340531.3412702,10.1145/3340531.3412702,
P0312946,conf/cikm/LuoCHHR20,CIKM,A,Bases de datos,2020,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3340531.3417462,10.1145/3340531.3417462,
P0312955,conf/cikm/MadhavanW20,CIKM,A,Bases de datos,2020,2016-2020,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3340531.3412150,10.1145/3340531.3412150,
P0313027,conf/cikm/SatyalFG20,CIKM,A,Bases de datos,2020,2016-2020,AU,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3340531.3412693,10.1145/3340531.3412693,
P0313149,conf/cikm/ZhangL20,CIKM,A,Bases de datos,2020,2016-2020,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3340531.3411983,10.1145/3340531.3411983,
P0314169,conf/cvpr/MasiMA20,CVPR,A*,IA / ML,2020,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/CVPR42600.2020.00555,10.1109/CVPR42600.2020.00555,
P0314936,conf/conext/ReviriegoP20,CoNEXT,A,Redes,2020,2016-2020,ES,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3386367.3431300,10.1145/3386367.3431300,
P0314936,conf/conext/ReviriegoP20,CoNEXT,A,Redes,2020,2016-2020,IT,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3386367.3431300,10.1145/3386367.3431300,
P0315439,conf/date/RingBLWD20,DATE,A,Sistemas,2020,2016-2020,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.23919/DATE48585.2020.9116543,10.23919/DATE48585.2020.9116543,
P0315468,conf/date/Strnadel20,DATE,A,Sistemas,2020,2016-2020,CZ,crossref,doi_author_affiliation,0.82,doi,doi:10.23919/DATE48585.2020.9116207,10.23919/DATE48585.2020.9116207,
P0315575,conf/ACMdis/FlohrJWSK20,DIS,A,HCI,2020,2016-2020,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3357236.3395468,10.1145/3357236.3395468,
P0315645,conf/ACMdis/PeetersVT20,DIS,A,HCI,2020,2016-2020,SE,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3357236.3395570,10.1145/3357236.3395570,
P0315690,conf/ACMdis/ViswanathanOBRG20,DIS,A,HCI,2020,2016-2020,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3357236.3395518,10.1145/3357236.3395518,
P0315879,conf/sigecom/AliLV20,EC,A*,Teoría,2020,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3391403.3399457,10.1145/3391403.3399457,
P0315898,conf/sigecom/Boix-AdseraEJ20,EC,A*,Teoría,2020,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3391403.3399555,10.1145/3391403.3399555,
P0315957,conf/sigecom/MertikopoulosNP20,EC,A*,Teoría,2020,2016-2020,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3391403.3399451,10.1145/3391403.3399451,
P0315957,conf/sigecom/MertikopoulosNP20,EC,A*,Teoría,2020,2016-2020,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3391403.3399451,10.1145/3391403.3399451,
P0318776,conf/eurosys/KoganDI20,EuroSys,A,Sistemas,2020,2016-2020,PT,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3342195.3387533,10.1145/3342195.3387533,
P0319011,conf/fpga/HeLZLG20,FPGA,A,Sistemas,2020,2016-2020,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3373087.3375389,10.1145/3373087.3375389,
P0319011,conf/fpga/HeLZLG20,FPGA,A,Sistemas,2020,2016-2020,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3373087.3375389,10.1145/3373087.3375389,
P0319040,conf/fpga/Nijssen20,FPGA,A,Sistemas,2020,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3373087.3375886,10.1145/3373087.3375886,
P0319198,conf/gecco/MartinezP20,GECCO,A,IA / ML,2020,2016-2020,MX,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3377930.3390240,10.1145/3377930.3390240,
P0319318,conf/hpdc/Bekas20,HPDC,A,Sistemas,2020,2016-2020,CH,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3369583.3393610,10.1145/3369583.3393610,
P0319677,conf/iccad/HuYYC20,ICCAD,A,Sistemas,2020,2016-2020,TW,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3400302.3415738,10.1145/3400302.3415738,
P0319679,conf/iccad/HuangCFCGDS20,ICCAD,A,Sistemas,2020,2016-2020,AU,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3400302.3415618,10.1145/3400302.3415618,
P0319679,conf/iccad/HuangCFCGDS20,ICCAD,A,Sistemas,2020,2016-2020,CN,crossref,doi_author_affiliation,0.82,doi,doi:10.1145/3400302.3415618,10.1145/3400302.3415618,
P0320045,conf/icde/JoesphRPB20,ICDE,A*,Bases de datos,2020,2016-2020,IN,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/ICDE48307.2020.9153878,10.1109/ICDE48307.2020.9153878,
P0322851,conf/icra/HamelinRLLSLHP20,ICRA,A*,IA / ML,2020,2016-2020,CA,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/ICRA40945.2020.9196832,10.1109/ICRA40945.2020.9196832,
P0323425,conf/icra/TekdenEEISU20,ICRA,A*,IA / ML,2020,2016-2020,TR,crossref,doi_author_affiliation,0.82,doi,doi:10.1109/ICRA40945.2020.9196878,10.1109/ICRA40945.2020.9196878,
P0324210,conf/ijcai/AmanatidisBFHV20,IJCAI,A*,IA / ML,2020,2016-2020,GB,crossref,doi_author_affiliation,0.82,doi,doi:10.24963/ijcai.2020/4,10.24963/ijcai.2020/4,
P0324235,conf/ijcai/BednarczykDM20,IJCAI,A*,IA / ML,2020,2016-2020,FR,crossref,doi_author_affiliation,0.82,doi,doi:10.24963/ijcai.2020/233,10.24963/ijcai.2020/233,
P0324251,conf/ijcai/BoodaghiansFLMM20,IJCAI,A*,IA / ML,2020,2016-2020,IL,crossref,doi_author_affiliation,0.82,doi,doi:10.24963/ijcai.2020/568,10.24963/ijcai.2020/568,
P0324251,conf/ijcai/BoodaghiansFLMM20,IJCAI,A*,IA / ML,2020,2016-2020,IT,crossref,doi_author_affiliation,0.82,doi,doi:10.24963/ijcai.2020/568,10.24963/ijcai.2020/568,
P0324251,conf/ijcai/BoodaghiansFLMM20,IJCAI,A*,IA / ML,2020,2016-2020,US,crossref,doi_author_affiliation,0.82,doi,doi:10.24963/ijcai.2020/568,10.24963/ijcai.2020/568,
P0324263,conf/ijcai/CabalarFC20,IJCAI,A*,IA / ML,2020,2016-2020,DE,crossref,doi_author_affiliation,0.82,doi,doi:10.24963/ijcai.2020/653,10.24963/ijcai.2020/653,
P0324263,conf/ijcai/CabalarFC20,IJCAI,A*,IA / ML,2020,2016-2020,ES,crossref,doi_author_affiliation,0.82,doi,doi:10.24963/ijcai.2020/653,10.24963/ijcai.2020/653,
