paper_id,dblp_key,congress,level,area,year,window,title,reason
P0009511,conf/coco/Holmerin02,CCC,A,Teoría,2002,2001-2005,Vertex Cover on 4-Regular Hyper-graphs Is Hard to Approximate within 2 - ε.,no_drops_title_match_or_no_volume
P0009517,conf/coco/ODonnell02,CCC,A,Teoría,2002,2001-2005,Hardness Amplification within NP.,no_drops_title_match_or_no_volume
P0009518,conf/coco/Raz02,CCC,A,Teoría,2002,2001-2005,Resolution Lower Bounds for the Weak Pigeonhole Principle.,no_drops_title_match_or_no_volume
P0009524,conf/coco/Winkler02,CCC,A,Teoría,2002,2001-2005,Rapid Mixing.,no_drops_title_match_or_no_volume
P0009785,conf/cp/AmaralB02,CP,A,Teoría,2002,2001-2005,On Optimal Correction of Inconsistent Linear Constraints.,no_drops_title_match_or_no_volume
P0009795,conf/cp/Bohlin02,CP,A,Teoría,2002,2001-2005,Improving Cost Calculations for Global Constraints in Local Search.,no_drops_title_match_or_no_volume
P0009836,conf/cp/PapePRS02,CP,A,Teoría,2002,2001-2005,Robust and Parallel Solving of a Network Design Problem.,no_drops_title_match_or_no_volume
P0009840,conf/cp/Puget02,CP,A,Teoría,2002,2001-2005,Symmetry Breaking Revisited.,no_drops_title_match_or_no_volume
P0009843,conf/cp/Renker02,CP,A,Teoría,2002,2001-2005,A Modeling Framework for Constraints.,no_drops_title_match_or_no_volume
P0010492,conf/wdag/Stupp02,DISC,A,Sistemas,2002,2001-2005,Stateless Termination Detection.,no_drops_title_match_or_no_volume
P0011026,conf/ecoop/AnconaLZ02,ECOOP,A,Ing. del Software,2002,2001-2005,A Formal Framework for Java Separate Compilation.,no_drops_title_match_or_no_volume
P0011044,conf/ecoop/RedmondC02,ECOOP,A,Ing. del Software,2002,2001-2005,Supporting Unanticipated Dynamic Adaptation of Application Behaviour.,no_drops_title_match_or_no_volume
P0011172,conf/esa/EzraHS02,ESA,A,Teoría,2002,2001-2005,Speeding Up the Incremental Construction of the Union of Geometric Objects in Practice.,no_drops_title_match_or_no_volume
P0011174,conf/esa/FiatMS02,ESA,A,Teoría,2002,2001-2005,Online Companion Caching.,no_drops_title_match_or_no_volume
P0011184,conf/esa/KolliopoulosS02,ESA,A,Teoría,2002,2001-2005,Partially-Ordered Knapsack and Applications to Scheduling.,no_drops_title_match_or_no_volume
P0011190,conf/esa/LorysZ02,ESA,A,Teoría,2002,2001-2005,Approximation Algorithm for the Maximum Leaf Spanning Tree Problem for Cubic Graphs.,no_drops_title_match_or_no_volume
P0011197,conf/esa/OhtaSST02,ESA,A,Teoría,2002,2001-2005,"A Fast, Accurate and Simple Method for Pricing European-Asian and Saving-Asian Options.",no_drops_title_match_or_no_volume
P0011207,conf/esa/Wein02,ESA,A,Teoría,2002,2001-2005,High-Level Filtering for Arrangements of Conic Arcs.,no_drops_title_match_or_no_volume
P0011210,conf/esop/AspinallH02,ESOP,A,Ing. del Software,2002,2001-2005,Another Type System for In-Place Update.,no_drops_title_match_or_no_volume
P0011214,conf/esop/FlanaganFQ02,ESOP,A,Ing. del Software,2002,2001-2005,Thread-Modular Verification for Shared-Memory Programs.,no_drops_title_match_or_no_volume
P0011231,conf/esop/WellsH02,ESOP,A,Ing. del Software,2002,2001-2005,Branching Types.,no_drops_title_match_or_no_volume
P0011362,conf/focs/FeldmanK02,FOCS,A*,Teoría,2002,2001-2005,Decoding Turbo-Like Codes via Linear Programming.,no_drops_title_match_or_no_volume
P0011393,conf/focs/SegerlindBI02,FOCS,A*,Teoría,2002,2001-2005,A Switching Lemma for Small Restrictions and Lower Bounds for k - DNF Resolution.,no_drops_title_match_or_no_volume
P0011473,conf/gd/Baburin02,GD,A,Teoría,2002,2001-2005,Some Modifications of Sugiyama Approach.,no_drops_title_match_or_no_volume
P0011474,conf/gd/Bachl02,GD,A,Teoría,2002,2001-2005,Semi-dynamic Orthogonal Drawings of Planar Graphs.,no_drops_title_match_or_no_volume
P0011488,conf/gd/DiguglielmoDKSV02,GD,A,Teoría,2002,2001-2005,Graph Layout for Workflow Applications with ILOG JViews.,no_drops_title_match_or_no_volume
P0011892,conf/icalp/Liberatore02,ICALP,A*,Teoría,2002,2001-2005,Circular Arrangements.,no_drops_title_match_or_no_volume
P0011912,conf/icalp/Stirling02,ICALP,A*,Teoría,2002,2001-2005,Deciding DPDA Equivalence Is Primitive Recursive.,no_drops_title_match_or_no_volume
P0015797,conf/kr/Amir02,KR,A*,IA / ML,2002,2001-2005,Projection in Decomposed Situation Calculus.,no_drops_title_match_or_no_volume
P0015798,conf/kr/BaralST02,KR,A*,IA / ML,2002,2001-2005,A Transition Function Based Characterization of Actions with Delayed and Continuous Effects.,no_drops_title_match_or_no_volume
P0015799,conf/kr/BaralZ02,KR,A*,IA / ML,2002,2001-2005,The Complexity of Model Checking for Knowledge Update.,no_drops_title_match_or_no_volume
P0015800,conf/kr/BatsellBOTV02,KR,A*,IA / ML,2002,2001-2005,Eliminating Incoherence from Subjective Estimates of Chance.,no_drops_title_match_or_no_volume
P0015801,conf/kr/Bennett02,KR,A*,IA / ML,2002,2001-2005,"Physical Objects, Identity and Vagueness.",no_drops_title_match_or_no_volume
P0015802,conf/kr/BerN02,KR,A*,IA / ML,2002,2001-2005,Design and Comparison of Lattices of Topological Relations Based on Galois Lattice Theory.,no_drops_title_match_or_no_volume
P0015803,conf/kr/BernferhatDKP02,KR,A*,IA / ML,2002,2001-2005,Bipolar Representation and Fusion of Preferences on the Possibilistic Logic framework.,no_drops_title_match_or_no_volume
P0015804,conf/kr/BeygelzimerR02,KR,A*,IA / ML,2002,2001-2005,Inference Complexity as a Model-Selection Criterion for Learning Bayesian Networks.,no_drops_title_match_or_no_volume
P0015805,conf/kr/Bittner02,KR,A*,IA / ML,2002,2001-2005,Judgements about spatio-temporal relations.,no_drops_title_match_or_no_volume
P0015806,conf/kr/Booth02,KR,A*,IA / ML,2002,2001-2005,Social Contraction and Belief Negotiation.,no_drops_title_match_or_no_volume
P0015807,conf/kr/BrandtKT02,KR,A*,IA / ML,2002,2001-2005,Approximation and Difference in Description Logics.,no_drops_title_match_or_no_volume
P0015808,conf/kr/BrewkaBB02,KR,A*,IA / ML,2002,2001-2005,Qualitative Choice Logic.,no_drops_title_match_or_no_volume
P0015809,conf/kr/Broxvall02,KR,A*,IA / ML,2002,2001-2005,Constraint Satisfaction on Infinite Domains: Composing Domains and Decomposing Constraints.,no_drops_title_match_or_no_volume
P0015810,conf/kr/CalmesDHPS02,KR,A*,IA / ML,2002,2001-2005,A Fuzzy Approach to Flexible Case-based Querying: Methodology and Experimentation.,no_drops_title_match_or_no_volume
P0015811,conf/kr/CalvaneseGV02,KR,A*,IA / ML,2002,2001-2005,Reasoning about Actions and Planning in LTL Action Theories.,no_drops_title_match_or_no_volume
P0015812,conf/kr/Cate02,KR,A*,IA / ML,2002,2001-2005,On the Logic of d-separation.,no_drops_title_match_or_no_volume
P0015813,conf/kr/Coste-MarquisM02,KR,A*,IA / ML,2002,2001-2005,Complexity Results for Paraconsistent Inference Relations.,no_drops_title_match_or_no_volume
P0015814,conf/kr/Cristani02,KR,A*,IA / ML,2002,2001-2005,Many-Sorted Preference Relations.,no_drops_title_match_or_no_volume
P0015815,conf/kr/Darwiche02,KR,A*,IA / ML,2002,2001-2005,A Logical Approach to Factoring Belief Networks.,no_drops_title_match_or_no_volume
P0015816,conf/kr/DeneckerMT02,KR,A*,IA / ML,2002,2001-2005,Ultimate Approximations in Nonmonotonic Knowledge Representation Systems.,no_drops_title_match_or_no_volume
P0015817,conf/kr/DomshlakB02,KR,A*,IA / ML,2002,2001-2005,CP-nets: Reasoning and Consistency Testing.,no_drops_title_match_or_no_volume
P0015818,conf/kr/DonaS02,KR,A*,IA / ML,2002,2001-2005,Updating Contexts.,no_drops_title_match_or_no_volume
P0015819,conf/kr/DoniniLMS02,KR,A*,IA / ML,2002,2001-2005,Solving QBF by SMV.,no_drops_title_match_or_no_volume
P0015820,conf/kr/DuboisFP02,KR,A*,IA / ML,2002,2001-2005,On the Limitations of Ordinal Approaches to Decision-making.,no_drops_title_match_or_no_volume
P0015821,conf/kr/EiterFST02,KR,A*,IA / ML,2002,2001-2005,A Generic Approach for Knowledge-Based Information-Site Selection.,no_drops_title_match_or_no_volume
P0015822,conf/kr/EiterL02,KR,A*,IA / ML,2002,2001-2005,Complexity Results for Explanations in the Structural-Model Approach.,no_drops_title_match_or_no_volume
P0015823,conf/kr/Fruhwirth02,KR,A*,IA / ML,2002,2001-2005,As Time Goes by: Automatic Complexity Analysis of Simplified Rules.,no_drops_title_match_or_no_volume
P0015824,conf/kr/Gardenfors02,KR,A*,IA / ML,2002,2001-2005,The Role of Higher Order Similarity in Induction and Concept Formation.,no_drops_title_match_or_no_volume
P0015825,conf/kr/GiacomoLLS02,KR,A*,IA / ML,2002,2001-2005,On the Semantics of Deliberation in IndiGolog: From Theory to Implementation.,no_drops_title_match_or_no_volume
P0015826,conf/kr/HazarikaC02,KR,A*,IA / ML,2002,2001-2005,Abducing Qualitative Spatio-Temporal Histories from Partial Observations.,no_drops_title_match_or_no_volume
P0015827,conf/kr/Hendler02,KR,A*,IA / ML,2002,2001-2005,The Semantic Web: KR's Worst Nightmare?.,no_drops_title_match_or_no_volume
P0015828,conf/kr/HustadtS02,KR,A*,IA / ML,2002,2001-2005,Scientific Benchmarking with Temporal Logic Decision Procedures.,no_drops_title_match_or_no_volume
P0015829,conf/kr/Kern-Isberner02,KR,A*,IA / ML,2002,2001-2005,A Structural Approach to Default Reasoning.,no_drops_title_match_or_no_volume
P0015830,conf/kr/KoniecznyLM02,KR,A*,IA / ML,2002,2001-2005,Distance Based Merging: A General Framework and some Complexity Results.,no_drops_title_match_or_no_volume
P0015831,conf/kr/KoniecznyP02,KR,A*,IA / ML,2002,2001-2005,On the Frontier between Arbitration and Majority.,no_drops_title_match_or_no_volume
P0015832,conf/kr/KutzWZ02,KR,A*,IA / ML,2002,2001-2005,Connecting Abstract Description Systems.,no_drops_title_match_or_no_volume
P0015833,conf/kr/Lakemeyer02,KR,A*,IA / ML,2002,2001-2005,Evaluation-Based Reasoning with Disjunctive Information in First-Order Knowledge Bases.,no_drops_title_match_or_no_volume
P0015834,conf/kr/Lang02,KR,A*,IA / ML,2002,2001-2005,From Preference Representation to Combinatorial Vote.,no_drops_title_match_or_no_volume
P0015835,conf/kr/LangM02,KR,A*,IA / ML,2002,2001-2005,Resolving Inconsistencies by Variable Forgetting.,no_drops_title_match_or_no_volume
P0015836,conf/kr/Lin02,KR,A*,IA / ML,2002,2001-2005,Reducing Strong Equivalence of Logic Programs to Entailment in Classical Propositional Logic.,no_drops_title_match_or_no_volume
P0015837,conf/kr/Lutz02,KR,A*,IA / ML,2002,2001-2005,Adding Numbers to the SHIQ Description Logic: First Results.,no_drops_title_match_or_no_volume
P0015838,conf/kr/MateusPP02,KR,A*,IA / ML,2002,2001-2005,Observations and the Probabilistic Situation Calculus.,no_drops_title_match_or_no_volume
P0015839,conf/kr/McCarthy02,KR,A*,IA / ML,2002,2001-2005,Actions and Other Events in Situation Calculus.,no_drops_title_match_or_no_volume
P0015840,conf/kr/McIlraithS02,KR,A*,IA / ML,2002,2001-2005,Adapting Golog for Composition of Semantic Web Services.,no_drops_title_match_or_no_volume
P0015841,conf/kr/Nebel02,KR,A*,IA / ML,2002,2001-2005,The Philosophical Soccer Player.,no_drops_title_match_or_no_volume
P0015842,conf/kr/PetrickL02,KR,A*,IA / ML,2002,2001-2005,Knowledge Equivalence in Combined Action Theories.,no_drops_title_match_or_no_volume
P0015843,conf/kr/PintoM02,KR,A*,IA / ML,2002,2001-2005,Evolving Ontologies in Distributed and Dynamic Settings.,no_drops_title_match_or_no_volume
P0015844,conf/kr/Provan02,KR,A*,IA / ML,2002,2001-2005,A Model-Based Diagnosis Framework for Distributed Embedded Systems.,no_drops_title_match_or_no_volume
P0015845,conf/kr/RandellW02,KR,A*,IA / ML,2002,2001-2005,Building Large Composition Tables via Axiomatic Theories.,no_drops_title_match_or_no_volume
P0015846,conf/kr/Saint-CyrL02,KR,A*,IA / ML,2002,2001-2005,Belief Extrapolation (or how to Reason About Observations and Unpredicted Change).,no_drops_title_match_or_no_volume
P0015847,conf/kr/Schulz02,KR,A*,IA / ML,2002,2001-2005,Necessary Parts and Wholes in Bio-Ontologies.,no_drops_title_match_or_no_volume
P0015848,conf/kr/Shanahan02,KR,A*,IA / ML,2002,2001-2005,A Logical Account of Perception Incorporating Feedback and Expectation.,no_drops_title_match_or_no_volume
P0015849,conf/kr/TessarisHG02,KR,A*,IA / ML,2002,2001-2005,Evaluating a Modular Abox Algorithm.,no_drops_title_match_or_no_volume
P0015850,conf/kr/Welty02,KR,A*,IA / ML,2002,2001-2005,Panel: Are Upper-Level Ontologies Worth the Effort?.,no_drops_title_match_or_no_volume
P0015851,conf/kr/WinikoffPHT02,KR,A*,IA / ML,2002,2001-2005,Declarative & Procedural Goals in Intelligent Agent Systems.,no_drops_title_match_or_no_volume
P0015858,conf/lics/Cook02,LICS,A*,Teoría,2002,2001-2005,"Complexity Classes, Propositional Proof Systems, and Formal Theories.",no_drops_title_match_or_no_volume
P0016467,conf/podc/Delporte-GalletFHR02,PODC,A*,Sistemas,2002,2001-2005,Early stopping in aglobal data computation.,no_drops_title_match_or_no_volume
P0016480,conf/podc/HuangG02,PODC,A*,Sistemas,2002,2001-2005,Assignment-based partitioning in a condition monitoring system.,no_drops_title_match_or_no_volume
P0016491,conf/podc/MazieresS02,PODC,A*,Sistemas,2002,2001-2005,Building secure file systems out of Byzantine storage.,no_drops_title_match_or_no_volume
P0017666,conf/soda/AdjihGJS02,SODA,A*,Teoría,2002,2001-2005,Is the internet fractal?,no_drops_title_match_or_no_volume
P0017667,conf/soda/AdlerR02,SODA,A*,Teoría,2002,2001-2005,Pricing multicasting in more practical network models.,no_drops_title_match_or_no_volume
P0017668,conf/soda/AgarwalEW02,SODA,A*,Teoría,2002,2001-2005,Computing the writhing number of a polygonal knot.,no_drops_title_match_or_no_volume
P0017669,conf/soda/AgarwalS02,SODA,A*,Teoría,2002,2001-2005,"Pseudo-line arrangements: duality, algorithms, and applications.",no_drops_title_match_or_no_volume
P0017670,conf/soda/AlonGKS02,SODA,A*,Teoría,2002,2001-2005,Guessing secrets efficiently via list decoding.,no_drops_title_match_or_no_volume
P0017671,conf/soda/AlonS02,SODA,A*,Teoría,2002,2001-2005,Testing satisfiability.,no_drops_title_match_or_no_volume
P0017672,conf/soda/AlstrupR02,SODA,A*,Teoría,2002,2001-2005,Improved labeling scheme for ancestor queries.,no_drops_title_match_or_no_volume
P0017673,conf/soda/AmirCD02,SODA,A*,Teoría,2002,2001-2005,Separable attributes: a technique for solving the sub matrices character count problem.,no_drops_title_match_or_no_volume
P0017674,conf/soda/AndersonP02,SODA,A*,Teoría,2002,2001-2005,On-line scheduling of a single machine to minimize total weighted completion time.,no_drops_title_match_or_no_volume
P0017675,conf/soda/AndrewsZ02,SODA,A*,Teoría,2002,2001-2005,Scheduling protocols for switches with large envelopes.,no_drops_title_match_or_no_volume
P0017676,conf/soda/ArcherT02,SODA,A*,Teoría,2002,2001-2005,Frugal path mechanisms.,no_drops_title_match_or_no_volume
P0017677,conf/soda/ArkinBFMS02,SODA,A*,Teoría,2002,2001-2005,The freeze-tag problem: how to wake up a swarm of robots.,no_drops_title_match_or_no_volume
P0017678,conf/soda/ArmonAER02,SODA,A*,Teoría,2002,2001-2005,Temporary tasks assignment resolved.,no_drops_title_match_or_no_volume
P0017679,conf/soda/AroraB02,SODA,A*,Teoría,2002,2001-2005,A randomized online algorithm for bandwidth utilization.,no_drops_title_match_or_no_volume
P0017680,conf/soda/AryaM02,SODA,A*,Teoría,2002,2001-2005,Linear-size approximate voronoi diagrams.,no_drops_title_match_or_no_volume
P0017681,conf/soda/AsanoKOT02,SODA,A*,Teoría,2002,2001-2005,Matrix rounding under the Lp-discrepancy measure and its application to digital halftoning.,no_drops_title_match_or_no_volume
P0017682,conf/soda/BabcockDM02,SODA,A*,Teoría,2002,2001-2005,Sampling from a moving window over streaming data.,no_drops_title_match_or_no_volume
P0017683,conf/soda/Bar-NoyFLN02,SODA,A*,Teoría,2002,2001-2005,Competitive on-line switching policies.,no_drops_title_match_or_no_volume
P0017684,conf/soda/Bar-NoyGKNSS02,SODA,A*,Teoría,2002,2001-2005,Throughput maximization of real-time scheduling with batching.,no_drops_title_match_or_no_volume
P0017685,conf/soda/Bar-NoyL02,SODA,A*,Teoría,2002,2001-2005,Windows scheduling problems for broadcast systems.,no_drops_title_match_or_no_volume
P0017686,conf/soda/Bar-YehudaHNSS02,SODA,A*,Teoría,2002,2001-2005,Scheduling split intervals.,no_drops_title_match_or_no_volume
P0017687,conf/soda/Bar-YossefHW02,SODA,A*,Teoría,2002,2001-2005,Incentive-compatible online auctions for digital goods.,no_drops_title_match_or_no_volume
P0017688,conf/soda/Bar-YossefKS02,SODA,A*,Teoría,2002,2001-2005,"Reductions in streaming algorithms, with an application to counting triangles in graphs.",no_drops_title_match_or_no_volume
P0017689,conf/soda/BarbayK02,SODA,A*,Teoría,2002,2001-2005,Adaptive intersection and t-threshold problems.,no_drops_title_match_or_no_volume
P0017690,conf/soda/BeckL02,SODA,A*,Teoría,2002,2001-2005,Efficient proper 2-coloring of almost disjoint hypergraphs.,no_drops_title_match_or_no_volume
P0017691,conf/soda/BenderDIW02,SODA,A*,Teoría,2002,2001-2005,A locality-preserving cache-oblivious dynamic dictionary.,no_drops_title_match_or_no_volume
P0017692,conf/soda/BenderMR02,SODA,A*,Teoría,2002,2001-2005,Improved algorithms for stretch scheduling.,no_drops_title_match_or_no_volume
P0017693,conf/soda/BermanDM02,SODA,A*,Teoría,2002,2001-2005,"Slice and dice: a simple, improved approximate tiling recipe.",no_drops_title_match_or_no_volume
P0017694,conf/soda/BermanDM02a,SODA,A*,Teoría,2002,2001-2005,Simple approximation algorithm for nonoverlapping local alignments.,no_drops_title_match_or_no_volume
